decision_date,ticker,decision,type,status,action_taken,outcome_text,size_vs_t_band,current_pct,target_pct,decision_price_date_used,decision_price,current_price_date_used,current_price,return_to_date,return_plus_30d,return_plus_90d,full_doctrine_size_usd,current_size_usd,pnl_at_full_doctrine_size_usd,pnl_at_current_size_usd,pnl_if_acted_on_signal_date_usd,gap_reason,source_record,url
2026-05-04,MAGS,"FS Digest analysis May 4 + portfolio reality checks (GEV scope, LEU sizing)",Research Update,Active,Active,,unknown,0.020790,,,,,63.50,,,,,381.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/FS-Digest-analysis-May-4-portfolio-reality-checks-GEV-scope-LEU-sizing-356c50314bb681f9b422fd3d24ee3a8a
2026-05-04,GRNY,"FS Digest analysis May 4 + portfolio reality checks (GEV scope, LEU sizing)",Research Update,Active,Active,,current 7.1000% vs target 3.0000%,7.099975,3.000000,2026-05-04,24.15,2026-07-01,27.76,0.149482,0.122153,,54977.52,130113.00,8218.17,19449.60,,plus_90d: horizon not mature in local price series; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/FS-Digest-analysis-May-4-portfolio-reality-checks-GEV-scope-LEU-sizing-356c50314bb681f9b422fd3d24ee3a8a
2026-05-04,CLS,"FS Digest analysis May 4 + portfolio reality checks (GEV scope, LEU sizing)",Research Update,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/FS-Digest-analysis-May-4-portfolio-reality-checks-GEV-scope-LEU-sizing-356c50314bb681f9b422fd3d24ee3a8a
2026-05-04,AMZN,"FS Digest analysis May 4 + portfolio reality checks (GEV scope, LEU sizing)",Research Update,Active,Active,,current 1.1705% vs target 4.0000%,1.170478,4.000000,,,,241.01,,,,73303.36,21450.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/FS-Digest-analysis-May-4-portfolio-reality-checks-GEV-scope-LEU-sizing-356c50314bb681f9b422fd3d24ee3a8a
2026-05-04,MSFT,"FS Digest analysis May 4 + portfolio reality checks (GEV scope, LEU sizing)",Research Update,Active,Active,,current 1.8993% vs target 5.0000%,1.899285,5.000000,,,,373.95,,,,91629.20,34806.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/FS-Digest-analysis-May-4-portfolio-reality-checks-GEV-scope-LEU-sizing-356c50314bb681f9b422fd3d24ee3a8a
2026-05-04,GOOGL,"FS Digest analysis May 4 + portfolio reality checks (GEV scope, LEU sizing)",Research Update,Active,Active,,current 5.2019% vs target 8.0000%,5.201944,8.000000,,,,357.02,,,,146606.72,95330.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/FS-Digest-analysis-May-4-portfolio-reality-checks-GEV-scope-LEU-sizing-356c50314bb681f9b422fd3d24ee3a8a
2026-05-04,,Council Synthesis: Notion Read/Write Efficiency + Session State Architecture — handed off for CI integration consideration,Research Update,Active,Active,Pending — awaiting integration decision from parallel CI-update chat. Re-evaluate at next launcher visit if no v9.1 patch has materialized within 7 days.,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Council-Synthesis-Notion-Read-Write-Efficiency-Session-State-Architecture-handed-off-for-CI-int-356c50314bb681cea890cd61c3ccbf17
2026-05-03,LEU,"LEU pre-Q1-print HOLD recommendation — do not trim, do not chase — prep complete via dedicated deep-dive page",Research Update,Active,Active,"TBD post-print Wed May 6 open. Validate or revise based on (a) actual print vs $74M rev / $0.41 EPS consensus, (b) TENEX subsequent-event language, (c) FY26 guide direction, (d) opening reaction.",unknown,4.710725,,,,,171.97,,,,,86328.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/LEU-pre-Q1-print-HOLD-recommendation-do-not-trim-do-not-chase-prep-complete-via-dedicated-deep--356c50314bb681afb4d5d4f3727ddcd5
2026-05-03,HELD,"LEU pre-Q1-print HOLD recommendation — do not trim, do not chase — prep complete via dedicated deep-dive page",Research Update,Active,Active,"TBD post-print Wed May 6 open. Validate or revise based on (a) actual print vs $74M rev / $0.41 EPS consensus, (b) TENEX subsequent-event language, (c) FY26 guide direction, (d) opening reaction.",unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/LEU-pre-Q1-print-HOLD-recommendation-do-not-trim-do-not-chase-prep-complete-via-dedicated-deep--356c50314bb681afb4d5d4f3727ddcd5
2026-05-03,,"CI v9.1.1 → v10 — major framework revision (cut 25 principles to 8, added P-WAKE-UP, replaced 8 run modes with 4 launcher buttons, dropped two-tier rec format)",Rule Change,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/CI-v9-1-1-v10-major-framework-revision-cut-25-principles-to-8-added-P-WAKE-UP-replaced-8-run--356c50314bb681e3b432d0b2261caa8a
2026-05-03,BMNR,BMNR — Lane Reclassification: Buy-and-Hold → Generational + Thesis Lock,Strategy Shift,Active,Active,,unknown,3.129243,,,,,15.66,,,,,57346.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/BMNR-Lane-Reclassification-Buy-and-Hold-Generational-Thesis-Lock-356c50314bb681c9a6c1f13bba9778a0
2026-05-03,ETH,BMNR — Lane Reclassification: Buy-and-Hold → Generational + Thesis Lock,Strategy Shift,Active,Active,,unknown,0.000000,,,,,0.00,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/BMNR-Lane-Reclassification-Buy-and-Hold-Generational-Thesis-Lock-356c50314bb681c9a6c1f13bba9778a0
2026-05-03,BTC,BMNR — Lane Reclassification: Buy-and-Hold → Generational + Thesis Lock,Strategy Shift,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/BMNR-Lane-Reclassification-Buy-and-Hold-Generational-Thesis-Lock-356c50314bb681c9a6c1f13bba9778a0
2026-05-03,MSTR,BMNR — Lane Reclassification: Buy-and-Hold → Generational + Thesis Lock,Strategy Shift,Active,Active,,unknown,0.081524,,,,,93.38,,,,,1494.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/BMNR-Lane-Reclassification-Buy-and-Hold-Generational-Thesis-Lock-356c50314bb681c9a6c1f13bba9778a0
2026-05-03,,"Council Phase 3 — Notion I/O efficiency redesign (v10): Session State → Handoff Capsule DB, write-buffer default, hard cap on stale-briefing fallback",Rule Change,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Council-Phase-3-Notion-I-O-efficiency-redesign-v10-Session-State-Handoff-Capsule-DB-write-bu-356c50314bb681fcb6fcd65375aff787
2026-05-03,,CI v10 full text backup confirmation (per major version bump standing rule),Rule Change,Active,Active,Backup file exists at /mnt/user-data/outputs/Custom_Instructions_v10.md and as project knowledge file Custom_Instructions_v10.md. Sister DL entry 355c5031-4bb6-8170-bdd1-fc48e48266f9 holds the patch summary.,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/CI-v10-full-text-backup-confirmation-per-major-version-bump-standing-rule-355c50314bb681078d3cce66397b37a9
2026-05-03,,"CI v10 — Major rewrite: 35→8 principles, P-WAKE-UP added, 4 launcher buttons replace 8 modes",Rule Change,Active,Active,"v10 deployed. All 6 .md files delivered. Operator action items: paste CI, drop .md files, apply 3 Pipedream UI fixes, decide trigger revisions.",unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/CI-v10-Major-rewrite-35-8-principles-P-WAKE-UP-added-4-launcher-buttons-replace-8-modes-355c50314bb68170bdd1fc48e48266f9
2026-05-03,,"CI v10.0 Patch — radical simplification (35 → 9 principles, 8 → 5 modes, P-WAKE-UP added)",Rule Change,Active,Active,v10 deployment package complete. Pending operator paste-in + Pipedream UI work tomorrow morning.,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/CI-v10-0-Patch-radical-simplification-35-9-principles-8-5-modes-P-WAKE-UP-added-355c50314bb68185ada3c4e4837f8dda
2026-05-03,,"CI v10 Patch — May 3, 2026 (Major Rewrite)",Rule Change,Active,Active,v10 deployed. Replaces v9.1.1 entirely.,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/CI-v10-Patch-May-3-2026-Major-Rewrite-355c50314bb6813d9a8ad19beff44afa
2026-05-03,MU,Sess #34 End-to-End Verification — Bug Inventory + System Status,Research Update,Active,Active,"9 bugs found across Workflow A and B; all documented in respective refinement backlogs. Trigger Value backfill, schema integrity, Notion structures all verified working. Pipedream code fixes pending operator hands at keyboard. Workflows A and B are wired and producing data; correctness gaps documented.",current 4.0439% vs target 3.0000%,4.043853,3.000000,,,,1140.11,,,,54977.52,74107.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-34-End-to-End-Verification-Bug-Inventory-System-Status-355c50314bb681debf3df7a36d01d250
2026-05-03,AVGO,Sess #34 End-to-End Verification — Bug Inventory + System Status,Research Update,Active,Active,"9 bugs found across Workflow A and B; all documented in respective refinement backlogs. Trigger Value backfill, schema integrity, Notion structures all verified working. Pipedream code fixes pending operator hands at keyboard. Workflows A and B are wired and producing data; correctness gaps documented.",current 2.4088% vs target 6.0000%,2.408839,6.000000,,,,370.96,,,,109955.04,44144.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-34-End-to-End-Verification-Bug-Inventory-System-Status-355c50314bb681debf3df7a36d01d250
2026-05-03,BWXT,Sess #34 End-to-End Verification — Bug Inventory + System Status,Research Update,Active,Active,"9 bugs found across Workflow A and B; all documented in respective refinement backlogs. Trigger Value backfill, schema integrity, Notion structures all verified working. Pipedream code fixes pending operator hands at keyboard. Workflows A and B are wired and producing data; correctness gaps documented.",unknown,1.097849,,,,,189.67,,,,,20119.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-34-End-to-End-Verification-Bug-Inventory-System-Status-355c50314bb681debf3df7a36d01d250
2026-05-03,GEV,Sess #34 End-to-End Verification — Bug Inventory + System Status,Research Update,Active,Active,"9 bugs found across Workflow A and B; all documented in respective refinement backlogs. Trigger Value backfill, schema integrity, Notion structures all verified working. Pipedream code fixes pending operator hands at keyboard. Workflows A and B are wired and producing data; correctness gaps documented.",unknown,0.123814,,,,,1134.50,,,,,2269.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-34-End-to-End-Verification-Bug-Inventory-System-Status-355c50314bb681debf3df7a36d01d250
2026-05-03,GOOGL,Sess #34 End-to-End Verification — Bug Inventory + System Status,Research Update,Active,Active,"9 bugs found across Workflow A and B; all documented in respective refinement backlogs. Trigger Value backfill, schema integrity, Notion structures all verified working. Pipedream code fixes pending operator hands at keyboard. Workflows A and B are wired and producing data; correctness gaps documented.",current 5.2019% vs target 8.0000%,5.201944,8.000000,,,,357.02,,,,146606.72,95330.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-34-End-to-End-Verification-Bug-Inventory-System-Status-355c50314bb681debf3df7a36d01d250
2026-05-03,LEU,Sess #34 End-to-End Verification — Bug Inventory + System Status,Research Update,Active,Active,"9 bugs found across Workflow A and B; all documented in respective refinement backlogs. Trigger Value backfill, schema integrity, Notion structures all verified working. Pipedream code fixes pending operator hands at keyboard. Workflows A and B are wired and producing data; correctness gaps documented.",unknown,4.710725,,,,,171.97,,,,,86328.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-34-End-to-End-Verification-Bug-Inventory-System-Status-355c50314bb681debf3df7a36d01d250
2026-05-03,NVDA,Sess #34 End-to-End Verification — Bug Inventory + System Status,Research Update,Active,Active,"9 bugs found across Workflow A and B; all documented in respective refinement backlogs. Trigger Value backfill, schema integrity, Notion structures all verified working. Pipedream code fixes pending operator hands at keyboard. Workflows A and B are wired and producing data; correctness gaps documented.",current 13.2029% vs target 12.0000%,13.202887,12.000000,,,,195.71,,,,219910.08,241954.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-34-End-to-End-Verification-Bug-Inventory-System-Status-355c50314bb681debf3df7a36d01d250
2026-05-03,BWXT,Sess #34 May 3 — update heavyweight pass; 2 active rationales status-confirmed; P-CONSENSUS-GAP timing risk surfaced for BWXT/LEU earnings this week,Research Update,Active,Active,,unknown,1.097849,,,,,189.67,,,,,20119.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-34-May-3-update-heavyweight-pass-2-active-rationales-status-confirmed-P-CONSENSUS-GAP-timi-355c50314bb681adb0acecbc28941f86
2026-05-03,LEU,Sess #34 May 3 — update heavyweight pass; 2 active rationales status-confirmed; P-CONSENSUS-GAP timing risk surfaced for BWXT/LEU earnings this week,Research Update,Active,Active,,unknown,4.710725,,,,,171.97,,,,,86328.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-34-May-3-update-heavyweight-pass-2-active-rationales-status-confirmed-P-CONSENSUS-GAP-timi-355c50314bb681adb0acecbc28941f86
2026-05-02,COST,Future workstream: Pipedream-orchestrated async deep research workflow (Workflow D),Strategy Shift,Active,Active,Idea captured; design + build deferred. Future workstream pending Workflow A+B operational data.,unknown,0.310818,,,,,946.65,,,,,5696.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Future-workstream-Pipedream-orchestrated-async-deep-research-workflow-Workflow-D-355c50314bb681fd8d75d8a23510a4a7
2026-05-02,,Pipedream Notion gotcha: use 'Create Page from Data Source' for DB row writes (NOT 'Create Page'),Strategy Shift,Active,Active,Behavioral note for future Pipedream workflow builds. Active.,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Pipedream-Notion-gotcha-use-Create-Page-from-Data-Source-for-DB-row-writes-NOT-Create-Page-355c50314bb681ea9421c3570d628f80
2026-05-02,,"Council synthesis logged: Notion read/write efficiency + Session State architecture (sister chat, Sess #33)",Research Update,Active,Active,Logged for future v9.x integration. Per operator decision Sess #33: defer entirely (Option C) with alignment note in v9.1 patch. Whether this lands in v9.2 or later is open — most updates are quick iterative; this is bigger and may need its own dedicated pass.,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Council-synthesis-logged-Notion-read-write-efficiency-Session-State-architecture-sister-chat-Se-354c50314bb6811fbe56ed4e857dbaf4
2026-05-02,GEV,P-AUTOMATE-DEFAULT — Claude automates and executes by default; defers only when operator input is meaningful,Strategy Shift,Active,Active,Active. Supersedes FDF #10. Applies to all subsequent sessions until explicitly revised.,unknown,0.123814,,,,,1134.50,,,,,2269.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/P-AUTOMATE-DEFAULT-Claude-automates-and-executes-by-default-defers-only-when-operator-input-is-me-354c50314bb681c1ac8cff59d59c197b
2026-05-02,MU,P-AUTOMATE-DEFAULT — Claude automates and executes by default; defers only when operator input is meaningful,Strategy Shift,Active,Active,Active. Supersedes FDF #10. Applies to all subsequent sessions until explicitly revised.,current 4.0439% vs target 3.0000%,4.043853,3.000000,,,,1140.11,,,,54977.52,74107.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/P-AUTOMATE-DEFAULT-Claude-automates-and-executes-by-default-defers-only-when-operator-input-is-me-354c50314bb681c1ac8cff59d59c197b
2026-05-02,SYSTEM,Two durable behavioral preferences logged Sess #33,Strategy Shift,Active,Active,Active. Both apply to all subsequent sessions until explicitly revised by operator.,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Two-durable-behavioral-preferences-logged-Sess-33-354c50314bb681779e45fe91f4c2db48
2026-05-01,,"CI v9.0 Patch — May 1, 2026",Rule Change,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/CI-v9-0-Patch-May-1-2026-354c50314bb6819e975aed0fb684cb5a
2026-05-01,META,"CI v9.0 Patch — Major architecture revision (May 1, 2026); delta-only backup",Rule Change,Active,Active,Active. v9.0 pasted to Project Instructions Sess #33. Sess #33 also produced 🛠️ Build Spec (354c5031-4bb6-8124-a466-c367d9d65b1d) for Pipedream + Fundstrat + Pushover infrastructure aligned with v9 sprint command + briefing-first Step 1 read.,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/CI-v9-0-Patch-Major-architecture-revision-May-1-2026-delta-only-backup-354c50314bb681b2abbbe64d4a1ae43a
2026-05-01,MU,Sess #33 system improvement sweep — prioritized roadmap (ease-of-use focus + Fundstrat integration + push notifications),Strategy Shift,Active,Active,"Pending — operator confirmed sequence: paste CI v9.3 first, then B1 build. Other items prioritized in this DL entry to prevent loss. Future sessions reference this entry as roadmap anchor.",current 4.0439% vs target 3.0000%,4.043853,3.000000,,,,1140.11,,,,54977.52,74107.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-33-system-improvement-sweep-prioritized-roadmap-ease-of-use-focus-Fundstrat-integration--354c50314bb68106b942dc8cd6879bed
2026-05-01,GEV,Sess #33 system improvement sweep — prioritized roadmap (ease-of-use focus + Fundstrat integration + push notifications),Strategy Shift,Active,Active,"Pending — operator confirmed sequence: paste CI v9.3 first, then B1 build. Other items prioritized in this DL entry to prevent loss. Future sessions reference this entry as roadmap anchor.",unknown,0.123814,,,,,1134.50,,,,,2269.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-33-system-improvement-sweep-prioritized-roadmap-ease-of-use-focus-Fundstrat-integration--354c50314bb68106b942dc8cd6879bed
2026-05-01,GDX,Sess #33 system improvement sweep — prioritized roadmap (ease-of-use focus + Fundstrat integration + push notifications),Strategy Shift,Active,Active,"Pending — operator confirmed sequence: paste CI v9.3 first, then B1 build. Other items prioritized in this DL entry to prevent loss. Future sessions reference this entry as roadmap anchor.",unknown,1.599708,,2026-05-01,94.59,2026-07-01,86.40,-0.086584,-0.094513,,,29316.00,,-2538.30,,plus_90d: horizon not mature in local price series; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-33-system-improvement-sweep-prioritized-roadmap-ease-of-use-focus-Fundstrat-integration--354c50314bb68106b942dc8cd6879bed
2026-05-01,GRNY,Sess #33 system improvement sweep — prioritized roadmap (ease-of-use focus + Fundstrat integration + push notifications),Strategy Shift,Active,Active,"Pending — operator confirmed sequence: paste CI v9.3 first, then B1 build. Other items prioritized in this DL entry to prevent loss. Future sessions reference this entry as roadmap anchor.",current 7.1000% vs target 3.0000%,7.099975,3.000000,2026-05-01,24.01,2026-07-01,27.76,0.156185,0.109538,,54977.52,130113.00,8586.66,20321.69,,plus_90d: horizon not mature in local price series; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-33-system-improvement-sweep-prioritized-roadmap-ease-of-use-focus-Fundstrat-integration--354c50314bb68106b942dc8cd6879bed
2026-05-01,GRNJ,Sess #33 system improvement sweep — prioritized roadmap (ease-of-use focus + Fundstrat integration + push notifications),Strategy Shift,Active,Active,"Pending — operator confirmed sequence: paste CI v9.3 first, then B1 build. Other items prioritized in this DL entry to prevent loss. Future sessions reference this entry as roadmap anchor.",unknown,8.589729,,,,,30.94,,,,,157414.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-33-system-improvement-sweep-prioritized-roadmap-ease-of-use-focus-Fundstrat-integration--354c50314bb68106b942dc8cd6879bed
2026-05-01,LEU,Sess #33 system improvement sweep — prioritized roadmap (ease-of-use focus + Fundstrat integration + push notifications),Strategy Shift,Active,Active,"Pending — operator confirmed sequence: paste CI v9.3 first, then B1 build. Other items prioritized in this DL entry to prevent loss. Future sessions reference this entry as roadmap anchor.",unknown,4.710725,,,,,171.97,,,,,86328.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-33-system-improvement-sweep-prioritized-roadmap-ease-of-use-focus-Fundstrat-integration--354c50314bb68106b942dc8cd6879bed
2026-05-01,,v9 Architecture — Execution Realism Redesign (delta-only patch entry),Rule Change,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/v9-Architecture-Execution-Realism-Redesign-delta-only-patch-entry-354c50314bb6817dbc23fd25268607ff
2026-05-01,GDX,"Sess #33 — May 1 deployment plan: GDX new position, GS/MSFT adds, hold cash for mid-May MAG7 dips",New Position,Active,Active,,unknown,1.599708,,2026-05-01,94.59,2026-07-01,86.40,-0.086584,-0.094513,,,29316.00,,-2538.30,,plus_90d: horizon not mature in local price series; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-33-May-1-deployment-plan-GDX-new-position-GS-MSFT-adds-hold-cash-for-mid-May-MAG7-dips-353c50314bb68142b0a4dbdb16ad6dc5
2026-05-01,GS,"Sess #33 — May 1 deployment plan: GDX new position, GS/MSFT adds, hold cash for mid-May MAG7 dips",New Position,Active,Active,,unknown,0.670201,,,,,1020.18,,,,,12282.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-33-May-1-deployment-plan-GDX-new-position-GS-MSFT-adds-hold-cash-for-mid-May-MAG7-dips-353c50314bb68142b0a4dbdb16ad6dc5
2026-05-01,MSFT,"Sess #33 — May 1 deployment plan: GDX new position, GS/MSFT adds, hold cash for mid-May MAG7 dips",New Position,Active,Active,,current 1.8993% vs target 5.0000%,1.899285,5.000000,,,,373.95,,,,91629.20,34806.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-33-May-1-deployment-plan-GDX-new-position-GS-MSFT-adds-hold-cash-for-mid-May-MAG7-dips-353c50314bb68142b0a4dbdb16ad6dc5
2026-05-01,AMZN,"Sess #33 — May 1 deployment plan: GDX new position, GS/MSFT adds, hold cash for mid-May MAG7 dips",New Position,Active,Active,,current 1.1705% vs target 4.0000%,1.170478,4.000000,,,,241.01,,,,73303.36,21450.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-33-May-1-deployment-plan-GDX-new-position-GS-MSFT-adds-hold-cash-for-mid-May-MAG7-dips-353c50314bb68142b0a4dbdb16ad6dc5
2026-05-01,GOOGL,"Sess #33 — May 1 deployment plan: GDX new position, GS/MSFT adds, hold cash for mid-May MAG7 dips",New Position,Active,Active,,current 5.2019% vs target 8.0000%,5.201944,8.000000,,,,357.02,,,,146606.72,95330.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-33-May-1-deployment-plan-GDX-new-position-GS-MSFT-adds-hold-cash-for-mid-May-MAG7-dips-353c50314bb68142b0a4dbdb16ad6dc5
2026-05-01,AAPL,"Sess #33 — May 1 deployment plan: GDX new position, GS/MSFT adds, hold cash for mid-May MAG7 dips",New Position,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Sess-33-May-1-deployment-plan-GDX-new-position-GS-MSFT-adds-hold-cash-for-mid-May-MAG7-dips-353c50314bb68142b0a4dbdb16ad6dc5
