source,ticker,quality_ladder,tier,horizon,window_days,outcome,outcome_bucket,date,window_end,backfill,source_record,id,url
Newton,CL (crude/WTI),Specific,A,15-30d,30,Pending,open,2026-06-10,2026-07-10,False,notion_source_call_log,37cc5031-4bb6-818e-916f-f6a87edcfc43,https://app.notion.com/p/Crude-bounce-91-50-resistance-92-85-93-50-support-85-95-else-79-near-term-bounces-short-li-37cc50314bb6818e916ff6a87edcfc43
Lee,"SPX, SPY",Directional,C,121d+,203,Pending,open,2026-06-11,2026-12-31,False,notion_source_call_log,37cc5031-4bb6-8117-b960-e55949caec48,https://app.notion.com/p/Three-phase-2026-reaffirmed-summer-drawdown-then-SPX-7-700-by-year-end-strategic-ratings-unchange-37cc50314bb68117b960e55949caec48
Newton,"CIBR, IHF, ARKG, IYT, DRIV",Target,B,15-30d,27,Pending,open,2026-06-11,2026-07-08,False,notion_source_call_log,37cc5031-4bb6-812a-97e4-e32fe63b753a,https://app.notion.com/p/June-tactical-ETF-basket-CIBR-IHF-ARKG-IYT-new-DRIV-carry-replaces-PBW-LIT-RPG-SNSR-37cc50314bb6812a97e4e32fe63b753a
Newton,"XLV, RSPH, XHS, IHF, ARKG",Directional,C,61-120d,111,Pending,open,2026-06-11,2026-09-30,False,notion_source_call_log,37cc5031-4bb6-8149-8f74-c2107fe71b63,https://app.notion.com/p/Health-Care-strategic-upgrade-Neutral-OW-relative-strength-to-last-into-the-fall-37cc50314bb681498f74c2107fe71b63
Newton,"XLK, RSPT",Directional,C,121d+,145,Pending,open,2026-06-11,2026-11-03,False,notion_source_call_log,37cc5031-4bb6-8151-a41a-fa439bdb7875,https://app.notion.com/p/Tech-strategic-downgrade-OW-Neutral-expects-Tech-to-lag-until-Nov-midterms-reversal-of-May-upgrad-37cc50314bb68151a41afa439bdb7875
Newton,"CL (WTI), USO, XLE",Directional,C,61-120d,120,Pending,open,2026-06-11,2026-10-09,False,notion_source_call_log,37cc5031-4bb6-8175-b43c-d499b7a948a0,https://app.notion.com/p/Crude-to-flush-lower-on-concrete-ceasefire-Strait-reopening-overrides-bullish-Energy-quant-37cc50314bb68175b43cd499b7a948a0
Newton,"XLI, IYT",Directional,C,61-120d,111,Pending,open,2026-06-11,2026-09-30,False,notion_source_call_log,37cc5031-4bb6-8192-b1c3-d2a0b3d60721,https://app.notion.com/p/Industrials-downgrade-OW-Neutral-pecking-order-demotion-explicitly-NOT-bearish-37cc50314bb68192b1c3d2a0b3d60721
Newton,"PBW, LIT, DRIV, RPG, SNSR",Target,B,31-60d,34,Loss,miss,2026-05-07,2026-06-10,True,notion_source_call_log,37cc5031-4bb6-8195-bdf3-c1c567786e47,https://app.notion.com/p/OUTCOME-backfill-May-tactical-ETF-basket-PBW-LIT-DRIV-RPG-SNSR-5-0-abs-3-7-rel-SPX-Loss-37cc50314bb68195bdf3c1c567786e47
Newton,"XLV, XLRE, XLU, XLE, XLY, XLP",Target,B,15-30d,27,Pending,open,2026-06-11,2026-07-08,False,notion_source_call_log,37cc5031-4bb6-81ef-a664-cab254cefb33,https://app.notion.com/p/June-tactical-3-3-OW-Health-Care-Real-Estate-Utilities-2-UW-Energy-Discretionary-Staples-2-37cc50314bb681efa664cab254cefb33
Newton,"CL, WTI, USO",Target,B,15-30d,30,Pending,open,2026-05-26,2026-06-25,False,notion_source_call_log,36ec5031-4bb6-8106-ab42-e0a96dd9e8b3,https://app.notion.com/p/WTI-crude-breakdown-downside-acceleration-to-60-36ec50314bb68106ab42e0a96dd9e8b3
Newton,"RSP, DJIA, SPX",Directional,C,61-120d,120,Pending,open,2026-05-26,2026-09-23,False,notion_source_call_log,36ec5031-4bb6-8167-8d2d-c9d078ba06b2,https://app.notion.com/p/RSP-DJIA-breakout-to-new-ATHs-confirms-broadening-defers-cyclical-concern-36ec50314bb681678d2dc9d078ba06b2
Newton,PEJ,Directional,C,61-120d,120,Pending,open,2026-05-27,2026-09-24,False,notion_source_call_log,36ec5031-4bb6-819d-a2b2-db7c101389b0,https://app.notion.com/p/PEJ-favored-for-push-back-to-record-highs-as-crude-weakens-36ec50314bb6819da2b2db7c101389b0
Newton,JETS,Target,B,15-30d,30,Pending,open,2026-05-27,2026-06-26,False,notion_source_call_log,36ec5031-4bb6-81b9-94ff-db74bcf8eb2e,https://app.notion.com/p/JETS-positioned-to-test-2018-peak-resistance-34-in-weeks-ahead-36ec50314bb681b994ffdb74bcf8eb2e
Lee,PKG,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-8105-87d1-d2eef2b84392,https://app.notion.com/p/Fundstrat-Bottom-5-LC-UW-PKG-5-28-26-36ec50314bb6810587d1d2eef2b84392
Lee,IESC,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-8116-b751-c9838a812d5a,https://app.notion.com/p/Fundstrat-Top-5-SMID-long-IESC-5-28-26-36ec50314bb68116b751c9838a812d5a
Lee,HOOD,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-8118-bc73-f2f61b6be902,https://app.notion.com/p/Fundstrat-Bottom-5-LC-UW-HOOD-5-28-26-36ec50314bb68118bc73f2f61b6be902
Lee,FIX,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-8119-bacf-cc39e69d0545,https://app.notion.com/p/Fundstrat-Top-5-SMID-long-FIX-5-28-26-36ec50314bb68119bacfcc39e69d0545
Lee,ANET,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-811a-9097-e98bf48c8adb,https://app.notion.com/p/Fundstrat-Top-5-LC-long-ANET-5-28-26-36ec50314bb6811a9097e98bf48c8adb
Lee,SOFI,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-811e-b8cb-f90796ef5346,https://app.notion.com/p/Fundstrat-Bottom-5-SMID-UW-SOFI-5-28-26-36ec50314bb6811eb8cbf90796ef5346
Lee,SATS,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-8122-ae6b-c8250f57053c,https://app.notion.com/p/Fundstrat-Bottom-5-LC-UW-SATS-5-28-26-36ec50314bb68122ae6bc8250f57053c
Lee,UUUU,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-8123-98ca-c81d10c36a84,https://app.notion.com/p/Fundstrat-Bottom-5-SMID-UW-UUUU-5-28-26-HELD-36ec50314bb6812398cac81d10c36a84
Lee,AMD,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-813b-b904-dca4dace9c16,https://app.notion.com/p/Fundstrat-Top-5-LC-long-AMD-5-28-26-36ec50314bb6813bb904dca4dace9c16
Lee,FN,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-813d-af15-e5a0ae123efd,https://app.notion.com/p/Fundstrat-Top-5-SMID-long-FN-5-28-26-36ec50314bb6813daf15e5a0ae123efd
Lee,KTOS,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-8140-8a49-db1bc387ef09,https://app.notion.com/p/Fundstrat-Bottom-5-SMID-UW-KTOS-5-28-26-36ec50314bb681408a49db1bc387ef09
Lee,TPL,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-815d-a76c-e6d1533b436f,https://app.notion.com/p/Fundstrat-Bottom-5-LC-UW-TPL-5-28-26-36ec50314bb6815da76ce6d1533b436f
Lee,PWR,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-8166-81da-c66e03212abd,https://app.notion.com/p/Fundstrat-Top-5-LC-long-PWR-5-28-26-36ec50314bb6816681dac66e03212abd
Lee,CRS,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-816d-a212-df4b982f8c98,https://app.notion.com/p/Fundstrat-Top-5-SMID-long-CRS-5-28-26-36ec50314bb6816da212df4b982f8c98
Lee,ELF,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-816e-883a-e850c6146a03,https://app.notion.com/p/Fundstrat-Bottom-5-SMID-UW-ELF-5-28-26-36ec50314bb6816e883ae850c6146a03
Lee,DE,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-8173-b7f3-f57f7a2e4db8,https://app.notion.com/p/Fundstrat-Bottom-5-LC-UW-DE-5-28-26-36ec50314bb68173b7f3f57f7a2e4db8
Lee,SATS,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-819b-a4df-dda9ded9b2f3,https://app.notion.com/p/Fundstrat-Bottom-5-SMID-UW-SATS-5-28-26-36ec50314bb6819ba4dfdda9ded9b2f3
Lee,STRL,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-81bb-9992-d87b88d47a42,https://app.notion.com/p/Fundstrat-Top-5-SMID-long-STRL-5-28-26-36ec50314bb681bb9992d87b88d47a42
Lee,GS,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-81ec-8391-c51fbb15da73,https://app.notion.com/p/Fundstrat-Top-5-LC-long-GS-5-28-26-36ec50314bb681ec8391c51fbb15da73
Lee,GOOGL,Directional,C,15-30d,30,Pending,open,2026-05-28,2026-06-27,False,notion_source_call_log,36ec5031-4bb6-81f9-8e8d-c179a0b62677,https://app.notion.com/p/Fundstrat-Top-5-LC-long-GOOGL-5-28-26-36ec50314bb681f98e8dc179a0b62677
Farrell,HYPE,Vague,D,unknown,,Unscored,open,2026-05-14,,True,notion_source_call_log,36dc5031-4bb6-8125-8263-fb09e9c5e8ce,https://app.notion.com/p/AQAv2-HYPE-gains-stablecoin-reserve-economics-USDC-Coinbase-Circle-36dc50314bb681258263fb09e9c5e8ce
Farrell,HYPE,Vague,D,unknown,,Unscored,open,2026-05-08,,True,notion_source_call_log,36dc5031-4bb6-814b-bb4a-cc2ffa52248c,https://app.notion.com/p/Medici-conference-buyside-altcoin-interest-concentrated-in-BTC-vol-miners-HYPE-36dc50314bb6814bbb4acc2ffa52248c
Farrell,HYPE,Directional,C,unknown,,Unscored,open,2026-05-15,,True,notion_source_call_log,36dc5031-4bb6-815f-bf00-d0e9a63c6721,https://app.notion.com/p/HYPE-regulatory-scrutiny-CME-ICE-appropriately-compensated-in-risk-reward-36dc50314bb6815fbf00d0e9a63c6721
Farrell,HYPE,Vague,D,unknown,,Unscored,open,2026-05-19,,True,notion_source_call_log,36dc5031-4bb6-8179-837b-e52bef00d363,https://app.notion.com/p/Hyperliquid-reflexive-dynamics-HYPE-ecosystem-Strategies-DAT-flywheel-36dc50314bb68179837be52bef00d363
Farrell,HYPE,Vague,D,unknown,,Unscored,open,2026-05-18,,True,notion_source_call_log,36dc5031-4bb6-8185-898f-ece6736b3b41,https://app.notion.com/p/HYPE-BTC-at-all-time-high-materially-outperforming-in-crypto-bear-market-36dc50314bb68185898fece6736b3b41
Farrell,HYPE,Vague,D,unknown,,Unscored,open,2026-04-29,,True,notion_source_call_log,36dc5031-4bb6-81dd-82b5-cbf3b0fd807e,https://app.notion.com/p/HYPE-BTC-outperformance-tracks-commodity-volatility-flagged-as-leading-indicator-36dc50314bb681dd82b5cbf3b0fd807e
Newton,"SPX, SPY",Target,B,15-30d,30,Loss,miss,2026-05-19,2026-06-18,False,notion_source_call_log,365c5031-4bb6-814f-9858-ddade8f0b745,https://app.notion.com/p/SPX-support-test-7175-7245-by-end-of-week-early-next-week-365c50314bb6814f9858ddade8f0b745
Newton,"GDX, XLI, XLB, MP, UUUU, LEU (sector implication)",Target,B,15-30d,30,Pending,open,2026-05-19,2026-06-18,False,notion_source_call_log,365c5031-4bb6-817a-b7aa-ce1a1ee27ce4,https://app.notion.com/p/Mining-Materials-Industrials-underperform-near-term-365c50314bb6817ab7aace1a1ee27ce4
Newton,"SPX, SPY (broad market)",Directional,C,61-120d,120,Pending,open,2026-05-15,2026-09-12,False,notion_source_call_log,365c5031-4bb6-819a-a0c3-fb45233845f9,https://app.notion.com/p/Rebound-to-mid-July-August-365c50314bb6819aa0c3fb45233845f9
Newton,"SPX, QQQ, SPY",Target,B,15-30d,30,Loss,miss,2026-05-15,2026-06-14,False,notion_source_call_log,365c5031-4bb6-81aa-bfdb-d819aa52fb46,https://app.notion.com/p/SPX-7375-QQQ-707-64-3-5-pullback-into-late-May-365c50314bb681aabfdbd819aa52fb46
Newton,"EWY, SMH, SOXX, NVDA, MU, AVGO",Directional,C,61-120d,120,Pending,open,2026-05-15,2026-09-12,False,notion_source_call_log,365c5031-4bb6-81dc-b3ff-d1788ff1828c,https://app.notion.com/p/EWY-rebalance-ripple-to-US-semis-365c50314bb681dcb3ffd1788ff1828c
Newton,"30Y UST yield, TLT, IEF",Target,B,15-30d,30,Pending,open,2026-05-15,2026-06-14,False,notion_source_call_log,365c5031-4bb6-81f3-b312-cac324915915,https://app.notion.com/p/30Y-weekly-close-5-15-triangle-breakout-confirm-365c50314bb681f3b312cac324915915
